"time","speed","speed2","gyro.x","gyro.y","gyro.z","accel.x","accel.y","accel.z","rotation.x","rotation.y","vibration","mAvg.speed","mAvg.speed2","mAvg.vibration","mAvg.gyro.x","mAvg.gyro.y","mAvg.gyro.z","mAvg.accel.x","mAvg.accel.y","mAvg.accel.z","mAvg.rotation.x","mAvg.rotation.y"
1528558013362,11.260875503974628,0,-3.954198473282443,3.3206106870229006,-5.770992366412214,-0.83544921875,0.53173828125,-0.220703125,-31.60647184692068,55.42863909239573,0,11.2,10,0,-2.4,0.4,-0.8,0,0,0,-37.8,49.8
1528558013462,11.260875503974628,0,-10.01526717557252,5.580152671755725,1.3587786259541985,-0.75927734375,0.57666015625,-0.112060546875,-36.91924347444669,52.271136178133816,0,11.2,10,0,-2.4,0.4,-0.8,0,0,0,-37.8,49.8
1528558013562,11.260875503974628,0,-4.251908396946565,1.3587786259541985,1.2061068702290076,-0.73095703125,0.632568359375,-0.135009765625,-40.39788858594665,48.49475034230184,0,11.2,10,0,-2.4,0.4,-0.8,0,0,0,-37.8,49.8
1528558013662,11.260875503974628,0,-0.8854961832061069,-2.2595419847328246,0.9236641221374046,-0.780517578125,0.5380859375,-0.166748046875,-33.98716915458594,54.18051581050062,0,11.2,10,0,-2.4,0.4,-0.8,0,0,0,-37.8,49.8
1528558013762,11.260875503974628,16.086965005678042,-12.396946564885496,6.877862595419847,1.984732824427481,-0.72705078125,0.65576171875,-0.28125,-40.07058610201943,45.53774398836504,0,11.4,9.8,0,-2.6,0.4,-0.6,0,0,0,-37.8,49.6
1528558013862,11.260875503974628,16.086965005678042,-4.083969465648855,0.816793893129771,-1.7404580152671756,-0.646240234375,0.675537109375,-0.099609375,-45.933659156068984,43.4225469325951,0,11.4,9.8,0,-2.6,0.4,-0.6,0,0,0,-37.8,49.6
1528558013962,11.260875503974628,16.086965005678042,4.526717557251908,-4.351145038167939,-4.374045801526718,-0.75390625,0.640625,-0.09521484375,-40.1323637271503,49.33494293237872,0,11.4,9.8,0,-2.6,0.4,-0.6,0,0,0,-37.8,49.6
1528558014062,11.260875503974628,16.086965005678042,8.198473282442748,-3.213740458015267,-5.3893129770992365,-1.161865234375,0.58837890625,-0.4208984375,-25.460507919243934,58.091874784238684,0,11.4,9.8,0,-2.6,0.4,-0.6,0,0,0,-37.8,49.6
1528558014162,11.260875503974628,16.086965005678042,-8.977099236641221,5.106870229007634,-5.00763358778626,-0.775146484375,0.47119140625,-0.181884765625,-30.617065689675385,56.912140254990916,0,11.4,9.8,0,-2.6,0.4,-0.6,0,0,0,-37.8,49.6
1528558014262,11.260875503974628,16.086965005678042,-7.786259541984733,1.816793893129771,-0.3282442748091603,-0.779541015625,0.583984375,-0.125244140625,-36.48860197588945,52.54162257581394,0,11.4,9.8,0,-2.6,0.4,-0.6,0,0,0,-37.8,49.6
