"time","speed","speed2","gyro.x","gyro.y","gyro.z","accel.x","accel.y","accel.z","rotation.x","rotation.y","vibration","mAvg.speed","mAvg.speed2","mAvg.vibration","mAvg.gyro.x","mAvg.gyro.y","mAvg.gyro.z","mAvg.accel.x","mAvg.accel.y","mAvg.accel.z","mAvg.rotation.x","mAvg.rotation.y"
1528558209929,16.086965005678042,16.086965005678042,91.43511450381679,-54.38931297709924,-26.541984732824428,-0.477783203125,0.833740234375,0.25341796875,-57.02934511706075,28.73559754302105,0,15.2,16,0,-4.2,0.6,-1.2,0,0,0,-34.8,47
1528558210029,16.086965005678042,16.086965005678042,6.931297709923665,-9.877862595419847,-14.091603053435115,-1.343994140625,0.00341796875,-0.53271484375,-0.1354583627243659,68.37785849701169,0,15.2,16,0,-4.2,0.6,-1.2,0,0,0,-34.8,47
1528558210129,16.086965005678042,16.086965005678042,-79.9618320610687,45.030534351145036,28.366412213740457,-0.958984375,0.24609375,-0.1953125,-14.11478243719768,71.86029915912353,0,15.2,16,0,-4.2,0.6,-1.2,0,0,0,-34.8,47
1528558210229,16.086965005678042,16.086965005678042,0.816793893129771,-1.1908396946564885,6.3893129770992365,-0.072021484375,1.18798828125,0.28271484375,-76.20243528047716,3.3752627094898306,0,15.2,16,0,-4.2,0.6,-1.2,0,0,0,-34.8,47
1528558210329,16.086965005678042,16.086965005678042,67.6793893129771,-43.954198473282446,-26.137404580152673,-0.7236328125,0.641845703125,-0.149658203125,-40.97743567602007,47.67370239220477,0,15.2,16,0,-4.2,0.6,-1.2,0,0,0,-34.8,47
1528558210429,16.086965005678042,16.086965005678042,-52.16793893129771,34.42748091603053,-5.7251908396946565,-0.938232421875,-0.069091796875,-0.321044921875,3.9856007251239998,70.70919098616758,0,15.2,16,0,-4.2,0.6,-1.2,0,0,0,-34.8,47
1528558210529,16.086965005678042,16.086965005678042,-91.41984732824427,49.12213740458015,26.48854961832061,-0.73779296875,0.550048828125,-0.147705078125,-36.16781538254175,52.33384629819875,0,15.2,16,0,-4.2,0.6,-1.2,0,0,0,-34.8,47
1528558210629,16.086965005678042,16.086965005678042,49.29770992366412,-38.152671755725194,-5.877862595419847,-0.34130859375,1.244873046875,0.35888671875,-68.3050186133876,14.758799369219599,0,15.2,16,0,-4.2,0.6,-1.2,0,0,0,-34.8,47
1528558210730,17.695661506245845,32.173930011356084,67.6030534351145,-39.10687022900763,-28.587786259541986,-0.747802734375,0.5751953125,-0.24609375,-36.15312244363973,50.083365881200194,0,15.2,16,0,-4.2,0.6,-1.2,0,0,0,-34.8,47
1528558210830,17.695661506245845,32.173930011356084,-68.92366412213741,45.38167938931298,6.305343511450381,-1.310546875,-0.259765625,-0.44091796875,10.63982008880908,68.67010414615127,0,15.2,16.2,0,-3.6,0,-1.4,0,0,0,-35.6,47
